,s,E,Gammaod
0,0.02,1.4824490399489354,2.405322642170215
1,0.04,1.465542349644385,2.3619652379169183
2,0.06,1.4492561332116267,2.3194089762455254
3,0.08,1.43356748548764,2.277644534691389
4,0.1,1.418454353448529,2.236661937964014
5,0.12000000000000001,1.4038954882447323,2.1964506749174655
6,0.14,1.3898704423513337,2.1569997552417233
7,0.16,1.3763595219574898,2.1182978091872644
8,0.18,1.3633437532129826,2.0803331636534828
9,0.19999999999999998,1.3508048612461208,2.043093897449035
10,0.21999999999999997,1.3387252444609712,2.006567897042903
11,0.23999999999999996,1.3270879503424862,1.9707429081070513
12,0.25999999999999995,1.3158766495143759,1.9356065810004703
13,0.27999999999999997,1.305075614446142,1.9011465095941784
14,0.3,1.2946696932228399,1.8673502715212884
15,0.32,1.2846442871141204,1.8342054541290291
16,0.34,1.274985335805582,1.8016996827827148
17,0.36000000000000004,1.2656792961825623,1.7698206437661792
18,0.38000000000000006,1.2567131246022072,1.7385561081016834
19,0.4000000000000001,1.2480742584834692,1.7078939490895582
20,0.4200000000000001,1.2397505973271739,1.677822159738513
21,0.4400000000000001,1.2317304866138137,1.6483288669400913
22,0.46000000000000013,1.2240027010418357,1.6194023450977668
23,0.48000000000000015,1.2165564299200504,1.5910310248718778
24,0.5000000000000001,1.2093812621154283,1.56320350284729
25,0.5200000000000001,1.2024671712866792,1.5359085494510487
26,0.5400000000000001,1.195804502453668,1.5091351131421566
27,0.5600000000000002,1.1893839567767899,1.4828723320707906
28,0.5800000000000002,1.1831965817368773,1.457109528218365
29,0.6000000000000002,1.1772337534088473,1.4318362283130055
30,0.6200000000000002,1.171487170399413,1.4070421439560161
31,0.6400000000000002,1.1659488360398957,1.38271719469422
32,0.6600000000000003,1.16061105315874,1.3588514902307958
33,0.6800000000000003,1.1554664085276074,1.335435343540163
34,0.7000000000000003,1.1505077659911833,1.3124592628335263
35,0.7200000000000003,1.1457282537363624,1.2899139557579398
36,0.7400000000000003,1.1411212563933402,1.2677903257505376
37,0.7600000000000003,1.1366804037499585,1.2460794737820555
38,0.7800000000000004,1.1323995638224578,1.2247726940374453
39,0.8000000000000004,1.1282728319122652,1.2038614755774684
40,0.8200000000000004,1.124294523940149,1.1833374949737436
41,0.8400000000000004,1.1204591666223178,1.163192617934569
42,0.8600000000000004,1.1167614903282796,1.1434188954730407
43,0.8800000000000004,1.1131964229374378,1.1240085577569574
44,0.9000000000000005,1.1097590814501188,1.1049540142448806
45,0.9200000000000005,1.106444765468778,1.0862478502029116
46,0.9400000000000005,1.1032489495243996,1.0678828236129534
47,0.9600000000000005,1.1001672756582068,1.0498518624518716
48,0.9800000000000005,1.097195552671361,1.0321480577898885
49,1.0000000000000004,1.0943297436497403,1.0147646648488644
50,1.0000003399166582,1.0943296958205628,1.0147643720891832
51,1.0000612230428887,1.0943211299892066,1.0147119381578464
52,1.0002115122754502,1.0942999891811251,1.014582517507385
53,1.0003618015080118,1.0942788534907635,1.0144531127245529
54,1.0005120907405733,1.09425772334332,1.014323725039255
55,1.0007679046184192,1.0942217699483954,1.0141035290996818
56,1.0011997630520415,1.094161112075769,1.0137319161248328
57,1.001906691154816,1.0940619208359665,1.0131239215947117
58,1.0026136192575905,1.0939628565225945,1.012516318183461
59,1.0038903465792997,1.0937842654144447,1.0114199637913432
60,1.0051670739010088,1.0936060870202542,1.0103248830994667
61,1.006443801222718,1.0934283203824142,1.0092310744883148
62,1.0085128661836824,1.0931411034389893,1.0074611444971642
63,1.0116214818853226,1.092711600110595,1.0048082129195672
64,1.0147300975869629,1.0922845082725525,1.0021627721120892
65,1.0198704762682258,1.0915835266064375,0.997804665584641
66,1.0250108549494887,1.0908890380175122,0.9934668675715808
67,1.0301512336307517,1.0902009804171942,0.9891492705061372
68,1.0352916123120146,1.08951929235337,0.9848517675062157
69,1.0404319909932775,1.0888439129819358,0.9805742523538341
70,1.0455723696745405,1.0881747820510497,0.9763166194840212
71,1.0554005648773177,1.0869126094546884,0.9682311661385263
72,1.065228760080095,1.0856726500404121,0.9602172846296094
73,1.0750569552828722,1.0844544995995409,0.9522742563071602
74,1.0848851504856494,1.0832577619311985,0.9444013712769006
75,1.0947133456884266,1.082082048535185,0.9365979281964157
76,1.1045415408912038,1.0809269780590798,0.9288632339191298
77,1.114369736093981,1.0797921760394884,0.9211966033202241
78,1.1294369785821994,1.0780909691574,0.9095737869564744
79,1.1445042210704177,1.0764352428882829,0.8981069463094067
80,1.159571463558636,1.074823740126509,0.8867937206610732
81,1.1746387060468544,1.073255239279069,0.8756317915464634
82,1.1897059485350727,1.0717285531768215,0.8646188819209576
83,1.204773191023291,1.0702425280874484,0.8537527553519055
84,1.2198404335115094,1.068796042787808,0.8430312152421828
85,1.2349076759997277,1.0673880076559439,0.832452104069722
86,1.249974918487946,1.0660173637747932,0.8220133026328678
87,1.2650421609761644,1.0646830820555426,0.8117127293016053
88,1.2918919992205924,1.0623924154710687,0.7936933662698877
89,1.3187418374650204,1.0602086167604379,0.7760951883506787
90,1.3455916757094484,1.058126516697257,0.7589072581386778
91,1.3724415139538764,1.0561412022594616,0.742118977116536
92,1.3992913521983044,1.054248002270052,0.7257200731905171
93,1.4261411904427324,1.0524424760126265,0.709700589239465
94,1.4529910286871603,1.050720402910515,0.6940508721474542
95,1.4798408669315883,1.0490777716298054,0.6787615618963921
96,1.5066907051760163,1.047510768992523,0.6638235808402242
97,1.5335405434204443,1.0460157696943815,0.6492281234302962
98,1.5603903816648723,1.0445893270211968,0.6349666464264556
99,1.5872402199093003,1.0432281641182142,0.6210308594840566
100,1.6140900581537283,1.0419291655005236,0.6074127160394008
101,1.6409398963981563,1.0406893688598708,0.5941044045103925
102,1.6677897346425843,1.0395059573327547,0.5810983398452787
103,1.6946395728870123,1.038376252247386,0.56838715541412
104,1.7214894111314403,1.0372977062450541,0.5559636952216334
105,1.7483392493758683,1.0362678967102326,0.5438210064192509
106,1.7751890876202963,1.0352845195134295,0.5319523321070196
107,1.8020389258647243,1.0343453830787341,0.5203511044283069
108,1.8288887641091522,1.0334484027656625,0.5090109379465666
109,1.8557386023535802,1.0325915955379263,0.49792562328674106
110,1.8825884405980082,1.0317730748934493,0.4870891210368633
111,1.9094382788424362,1.0309910460468665,0.47649555589849146
112,1.9362881170868642,1.0302438013586181,0.4661392110737002
113,1.9631379553312922,1.0295297159974208,0.4560145228837889
114,1.9899877935757202,1.0288472438217207,0.44611607560977756
115,2.0168376318201484,1.0281949134679944,0.4364385965444901
116,2.068129126597565,1.0270275313073178,0.41854737192736385
117,2.0809520002919193,1.0267509985345293,0.4141935755347841
118,2.0937748739862734,1.026480318486881,0.40988632984908974
119,2.1065977476806275,1.0262153604962536,0.40562511963008524
120,2.1341656908263635,1.0256645071927575,0.39661742862198857
121,2.1617336339720996,1.0251382928199548,0.3878152132323846
122,2.1893015771178357,1.0246355548495467,0.3792136418795604
123,2.2168695202635718,1.024155187983896,0.3708080077192303
124,2.244437463409308,1.023696141034948,0.3625937245240345
125,2.272005406555044,1.023257414163232,0.35456632286734463
126,2.29957334970078,1.0228380563569064,0.34672144655087583
127,2.327141292846516,1.0224371630114228,0.339054849090039
128,2.354709235992252,1.0220538735960045,0.33156239033346746
129,2.382277179137988,1.0216873694321786,0.3242400332564395
130,2.4098451222837243,1.021336871580251,0.31708384083100744
131,2.4374130654294603,1.021001638843423,0.31008997303661306
132,2.4649810085751964,1.020680965884493,0.30325468402570993
133,2.4925489517209325,1.0203741814294292,0.2965743193533403
134,2.5201168948666686,1.0200806465636596,0.29004531332368955
135,2.5476848380124046,1.019799753120622,0.28366418646226776
136,2.5752527811581407,1.019530922148921,0.2774275430661325
137,2.602820724303877,1.0192736024575808,0.27133206884187316
138,2.630388667449613,1.0190272692364064,0.26537452863588296
139,2.675692998115123,1.0186450061899615,0.255875380956714
140,2.687019080781501,1.0185536199847418,0.2535558681603669
141,2.6983451634478786,1.0184638427587491,0.25125804779794275
142,2.7096712461142562,1.0183756441849052,0.24898171481618092
143,2.729115076240028,1.018227827401868,0.24512338801691777
144,2.7485589063657994,1.0180844303209946,0.24132677831859503
145,2.768002736491571,1.0179453113318602,0.23759088799906689
146,2.7874465666173425,1.0178103337293158,0.23391473622281783
147,2.806890396743114,1.0176793655196563,0.23029735866485423
148,2.8263342268688856,1.0175522791840745,0.22673780702203192
149,2.864926721159633,1.0173110572325286,0.21984038442762396
150,2.9035192154503804,1.017083732413733,0.21315999902054486
